Monat;Strom in W/m2NGF;Warmwasser thermisch in in W/m2NGF;Waerme in W/m2NGF;Kaelte in W/m2NGF;Wind in MW;Photovoltaik in kW;Stunde;Datum
2;6,4600;2,37000;0;0;1615;117,1;900;07.02.2021
2;6,4400;2,67000;0;0;1406;121,7;901;07.02.2021
2;6,2400;2,05000;0;0;1203;95,4;902;07.02.2021
2;8,2500;1,49000;0;0;1002;66,8;903;07.02.2021
2;8,2500;1,49000;0;0;904;40,8;904;07.02.2021
2;14,5500;2,05000;0;0;777;2,8;905;07.02.2021
2;7,5500;2,32000;0;0;791;0;906;07.02.2021
2;6,6900;1,99000;0;0;682;0;907;07.02.2021
2;2,9800;1,41000;0;0;553;0;908;07.02.2021
2;2,6000;1,10000;2,38;0;366;0;909;07.02.2021
2;2,2600;0,55000;6,6;0;290;0;910;07.02.2021
2;1,8300;0,55000;7,42;0;214;0;911;07.02.2021
2;1,4400;0,27000;7,99;0;158;0;912;07.02.2021
2;1,2300;0,27000;8,41;0;99;0;913;08.02.2021
2;1,1800;0,27000;8,8;0;96;0;914;08.02.2021
2;1,1600;0,55000;9,19;0;143;0;915;08.02.2021
2;1,1700;0,55000;9,5;0;304;0;916;08.02.2021
2;1,2800;1,10000;10,34;0;685;0;917;08.02.2021
2;2,0600;1,64000;9,76;0;1076;0;918;08.02.2021
2;2,6100;3,06000;11,77;0;1569;0;919;08.02.2021
2;2,6700;2,56000;11,44;0;1518;2,1;920;08.02.2021
2;7,5200;2,53000;1,33;0;1251;41,1;921;08.02.2021
2;8,4100;2,05000;0;0;1018;75,1;922;08.02.2021
2;8,4400;1,77000;0;0;943;87,7;923;08.02.2021
2;8,6100;2,37000;0;0;966;109,1;924;08.02.2021
2;6,4400;2,91000;0;0;871;135,4;925;08.02.2021
2;6,2400;2,05000;0;0;802;128,1;926;08.02.2021
2;6,0900;1,49000;0;0;856;93,4;927;08.02.2021
2;6,1000;1,49000;1,11;0;840;36,3;928;08.02.2021
2;14,5500;2,05000;4,1;0;872;1,3;929;08.02.2021
2;7,5500;2,32000;3,33;0;1187;0;930;08.02.2021
2;6,6900;1,99000;3,66;0;1478;0;931;08.02.2021
2;2,9800;1,65000;8,3;0;1580;0;932;08.02.2021
2;2,6000;1,10000;8,56;0;1684;0;933;08.02.2021
2;2,2600;0,55000;9,02;0;1642;0;934;08.02.2021
2;1,8300;0,30000;9,83;0;1419;0;935;08.02.2021
2;1,4400;0,27000;10,4;0;1277;0;936;08.02.2021
2;1,2300;0,27000;10,7;0;992;0;937;09.02.2021
2;1,1800;0,27000;10,81;0;941;0;938;09.02.2021
2;1,1600;0,55000;10,91;0;836;0;939;09.02.2021
2;1,1700;0,55000;10,98;0;800;0;940;09.02.2021
2;1,2800;1,10000;11,74;0;721;0;941;09.02.2021
2;2,0600;1,64000;11,03;0;583;0;942;09.02.2021
2;2,6100;2,81000;13,22;0;451;0;943;09.02.2021
2;2,6700;2,81000;12,73;0;345;3,3;944;09.02.2021
2;7,5200;2,53000;4,13;0;364;34,7;945;09.02.2021
2;8,4100;2,05000;0;0;226;81;946;09.02.2021
2;8,4400;1,77000;0;0;153;113;947;09.02.2021
2;6,4600;2,37000;0;0;211;130,2;948;09.02.2021
2;6,4400;2,91000;0;0;411;132,7;949;09.02.2021
2;6,2400;2,05000;0;0;504;109,4;950;09.02.2021
2;6,0900;1,49000;3,15;0;656;68,4;951;09.02.2021
2;8,2500;1,49000;2,43;0;719;37,3;952;09.02.2021
2;14,5500;2,05000;4,62;0;1101;1,7;953;09.02.2021
2;7,5500;2,57000;3,7;0;1712;0;954;09.02.2021
2;6,6900;1,99000;3,86;0;2040;0;955;09.02.2021
2;2,9800;1,41000;8,35;0;2115;0;956;09.02.2021
2;2,6000;1,10000;8,44;0;1944;0;957;09.02.2021
2;2,2600;0,55000;8,75;0;1879;0;958;09.02.2021
2;1,8300;0,55000;9,43;0;1956;0;959;09.02.2021
2;1,4400;0,27000;9,85;0;2151;0;960;09.02.2021
2;1,3600;0,27000;9,98;0;2174;0;961;10.02.2021
2;1,2100;0,27000;10,14;0;2038;0;962;10.02.2021
2;1,1800;0,27000;10,18;0;1794;0;963;10.02.2021
2;1,1600;0,27000;10,22;0;2255;0;964;10.02.2021
2;1,1800;0,27000;10,23;0;2423;0;965;10.02.2021
2;1,3700;0,55000;10,1;0;2408;0;966;10.02.2021
2;1,7700;1,10000;9,68;0;2399;0;967;10.02.2021
2;2,3000;1,64000;9,04;0;2321;0,6;968;10.02.2021
2;2,6100;1,64000;6,99;0;2159;29,7;969;10.02.2021
2;2,7000;1,37000;4,79;0;2021;62,4;970;10.02.2021
2;2,8000;0,83000;2,05;0;1594;95,8;971;10.02.2021
2;2,9600;1,22000;0,53;0;1213;118,6;972;10.02.2021
2;2,9500;1,81000;0,01;0;1976;122,8;973;10.02.2021
2;2,7800;1,70000;0;0;2388;141,8;974;10.02.2021
2;2,6400;1,37000;0;0;2592;148,2;975;10.02.2021
2;2,6500;1,37000;0;0;2838;112,3;976;10.02.2021
2;3,1500;2,41000;0;0;2945;46,3;977;10.02.2021
2;3,5600;1,92000;0;0;2929;0;978;10.02.2021
2;3,5700;1,10000;2,61;0;2808;0;979;10.02.2021
2;3,0300;1,10000;6,52;0;2502;0;980;10.02.2021
2;2,5000;0,55000;7,24;0;2146;0;981;10.02.2021
2;2,3400;0,55000;7,48;0;2027;0;982;10.02.2021
2;2,0800;0,55000;8,08;0;1650;0;983;10.02.2021
2;1,5600;0,02000;8,64;0;1551;0;984;10.02.2021
2;1,7200;0,52000;8,67;0;1854;0;985;11.02.2021
2;1,4100;0,27000;9,04;0;1914;0;986;11.02.2021
2;1,2500;0,02000;9,29;0;1540;0;987;11.02.2021
2;1,2000;0,52000;9,43;0;2012;0;988;11.02.2021
2;1,1600;0,27000;9,53;0;2045;0;989;11.02.2021
2;1,1600;0,27000;9,6;0;2472;0;990;11.02.2021
2;1,2000;0,27000;9,47;0;2918;0;991;11.02.2021
2;1,3200;0,55000;8,97;0;2950;2,9;992;11.02.2021
2;1,8600;0,83000;5,1;0;2687;37,1;993;11.02.2021
2;2,5700;1,64000;0,67;0;2603;93,4;994;11.02.2021
2;3,0700;1,71000;0;0;2458;140,5;995;11.02.2021
2;3,4700;2,13000;0;0;2528;123,2;996;11.02.2021
2;3,5200;2,19000;0;0;2040;102,5;997;11.02.2021
2;3,0500;1,92000;0;0;2734;73,6;998;11.02.2021
2;2,5300;1,37000;3,67;0;2631;39;999;11.02.2021
2;2,2600;1,10000;5,41;0;2557;32,8;1000;11.02.2021
2;2,1200;1,37000;7,42;0;2138;1,7;1001;11.02.2021
2;2,3900;1,64000;7,52;0;1962;0;1002;11.02.2021
2;2,8200;1,64000;7,01;0;2135;0;1003;11.02.2021
2;3,1000;1,10000;6,91;0;2429;0;1004;11.02.2021
2;2,8700;1,10000;7,31;0;2155;0;1005;11.02.2021
2;2,5200;0,55000;7,68;0;1980;0;1006;11.02.2021
2;2,2300;0,55000;8,3;0;2321;0;1007;11.02.2021
2;1,4400;0,27000;9,04;0;2301;0;1008;11.02.2021
2;1,2300;0,27000;9,41;0;2303;0;1009;12.02.2021
2;1,1800;0,27000;9,8;0;2275;0;1010;12.02.2021
2;1,1600;0,55000;9,89;0;2224;0;1011;12.02.2021
2;1,1700;0,55000;9,71;0;2042;0;1012;12.02.2021
2;1,2800;1,10000;10,32;0;2223;0;1013;12.02.2021
2;2,0600;1,64000;9,61;0;2288;0;1014;12.02.2021
2;2,6100;2,81000;11,46;0;2014;0;1015;12.02.2021
2;2,6700;2,81000;11;0;2054;2,1;1016;12.02.2021
2;13,4900;2,53000;4,06;0;2332;25;1017;12.02.2021
2;6,2500;2,05000;4,77;0;2518;41,1;1018;12.02.2021
2;6,2800;1,77000;3,47;0;2732;56,7;1019;12.02.2021
2;6,4600;2,37000;3,17;0;2695;56,7;1020;12.02.2021
2;6,4400;2,91000;2,71;0;2708;62,1;1021;12.02.2021
2;6,2400;2,05000;3,77;0;2815;47,8;1022;12.02.2021
2;6,0900;1,49000;4,5;0;2708;39,1;1023;12.02.2021
2;12,0700;1,49000;6,01;0;2596;18,5;1024;12.02.2021
2;14,5500;2,05000;3,87;0;1984;4,5;1025;12.02.2021
2;7,5500;2,07000;3,36;0;1416;0;1026;12.02.2021
2;6,6900;2,24000;3,49;0;1630;0;1027;12.02.2021
2;2,9800;1,41000;7,73;0;1974;0;1028;12.02.2021
2;2,6000;0,85000;7,72;0;1405;0;1029;12.02.2021
2;2,2600;0,79000;7,92;0;1880;0;1030;12.02.2021
2;1,8300;0,55000;8,45;0;1598;0;1031;12.02.2021
2;1,4400;0,02000;8,68;0;1266;0;1032;12.02.2021
2;1,2300;0,27000;8,69;0;1546;0;1033;13.02.2021
2;1,1800;0,27000;8,63;0;1363;0;1034;13.02.2021
2;1,1600;0,55000;8,72;0;1022;0;1035;13.02.2021
2;1,1700;0,55000;8,64;0;1299;0;1036;13.02.2021
2;1,2800;1,10000;8,99;0;1333;0;1037;13.02.2021
2;2,0600;1,64000;8,18;0;975;0;1038;13.02.2021
2;2,6100;2,81000;9,6;0;805;0;1039;13.02.2021
2;2,6700;2,81000;9,25;0;713;1;1040;13.02.2021
2;13,4900;2,53000;2,4;0;632;21,6;1041;13.02.2021
2;8,4100;2,05000;0;0;192;37,4;1042;13.02.2021
2;8,4400;1,77000;0;0;58;59,5;1043;13.02.2021
2;8,6100;2,37000;0;0;216;53,6;1044;13.02.2021
2;8,5900;2,91000;0;0;814;54,1;1045;13.02.2021
2;8,4000;2,05000;0;0;1516;69,9;1046;13.02.2021
2;8,2500;1,74000;0;0;2073;47,3;1047;13.02.2021
2;8,2500;1,49000;0;0;2301;33;1048;13.02.2021
2;14,5500;2,05000;0;0;2292;12,5;1049;13.02.2021
2;7,5500;2,32000;0;0;2357;0;1050;13.02.2021
2;6,6900;1,99000;0;0;2365;0;1051;13.02.2021
2;2,9800;1,41000;0;0;2559;0;1052;13.02.2021
2;2,6000;1,10000;0;0;2572;0;1053;13.02.2021
2;2,2600;0,55000;5,07;0;2301;0;1054;13.02.2021
2;1,8300;0,55000;7,08;0;2053;0;1055;13.02.2021
2;1,4400;0,27000;7,58;0;1620;0;1056;13.02.2021
2;1,2300;0,02000;8,1;0;1069;0;1057;14.02.2021
2;1,1800;0,27000;8,75;0;672;0;1058;14.02.2021
2;1,1600;0,55000;9,43;0;584;0;1059;14.02.2021
2;1,1700;0,55000;9,95;0;348;0;1060;14.02.2021
2;1,2800;1,10000;11,03;0;792;0;1061;14.02.2021
2;2,0600;1,89000;10,65;0;1940;0;1062;14.02.2021
2;2,6100;2,81000;13,06;0;1925;0;1063;14.02.2021
2;2,6700;2,81000;12,18;0;1794;9,2;1064;14.02.2021
2;7,5200;2,53000;0;0;1608;74,2;1065;14.02.2021
2;8,4100;2,05000;0;0;1948;75,6;1066;14.02.2021
2;8,4400;1,77000;0;0;2481;59,8;1067;14.02.2021
2;12,4300;2,37000;7,64;0;2514;26,6;1068;14.02.2021
2;6,4400;2,91000;5,19;0;2342;69,4;1069;14.02.2021
2;6,2400;2,05000;0;0;2034;160,4;1070;14.02.2021
2;8,2500;1,49000;0;0;2049;156,3;1071;14.02.2021
2;8,2500;1,49000;0;0;2018;131,7;1072;14.02.2021
2;14,5500;2,05000;0;0;1951;44,3;1073;14.02.2021
2;7,5500;2,32000;0;0;1855;0;1074;14.02.2021
2;6,6900;1,99000;0;0;1888;0;1075;14.02.2021
2;2,9800;1,41000;9,39;0;2094;0;1076;14.02.2021
2;2,6000;1,10000;10,9;0;1953;0;1077;14.02.2021
2;2,2600;0,55000;11,02;0;1661;0;1078;14.02.2021
2;1,8300;0,30000;11,41;0;1545;0;1079;14.02.2021
2;1,4400;0,27000;11,76;0;1423;0;1080;14.02.2021
2;1,2300;0,52000;11,92;0;1590;0;1081;15.02.2021
2;1,1800;0,02000;11,95;0;1378;0;1082;15.02.2021
2;1,1600;0,55000;11,99;0;1252;0;1083;15.02.2021
2;1,1700;0,55000;12,03;0;1281;0;1084;15.02.2021
2;1,2800;1,10000;12,83;0;1113;0;1085;15.02.2021
2;2,0600;1,64000;12,1;0;741;0;1086;15.02.2021
2;2,6100;2,81000;14,53;0;311;0;1087;15.02.2021
2;2,6700;2,81000;13,66;0;131;6,2;1088;15.02.2021
2;7,5200;2,53000;0;0;14;69,1;1089;15.02.2021
2;8,4100;2,05000;0;0;4;141,2;1090;15.02.2021
2;8,4400;1,77000;0;0;7;190,6;1091;15.02.2021
2;6,4600;2,37000;0;0;33;219,1;1092;15.02.2021
2;6,4400;2,91000;0;0;75;224,2;1093;15.02.2021
2;6,2400;2,05000;0;0;116;225;1094;15.02.2021
2;6,0900;1,49000;0;0;201;179,3;1095;15.02.2021
2;6,1000;1,49000;0;0;364;125,2;1096;15.02.2021
2;14,5500;2,05000;0;0;607;50,3;1097;15.02.2021
2;7,5500;2,32000;0;0;1035;0;1098;15.02.2021
2;6,6900;2,24000;0;0;1644;0;1099;15.02.2021
2;2,9800;1,41000;0;0;1934;0;1100;15.02.2021
2;2,6000;1,10000;0;0;2031;0;1101;15.02.2021
2;2,2600;0,55000;0;0;2141;0;1102;15.02.2021
2;1,8300;0,55000;0;0;2188;0;1103;15.02.2021
2;1,4400;0,27000;0;0;2142;0;1104;15.02.2021
2;1,2300;0,27000;0;0;2031;0;1105;16.02.2021
2;1,1800;0,27000;6,81;0;2075;0;1106;16.02.2021
2;1,1600;0,55000;10,48;0;2183;0;1107;16.02.2021
2;1,1700;0,55000;10,41;0;2039;0;1108;16.02.2021
2;1,2800;1,10000;11,05;0;1931;0;1109;16.02.2021
2;2,0600;1,64000;10,27;0;1996;0;1110;16.02.2021
2;2,6100;2,81000;12,15;0;1940;0;1111;16.02.2021
2;2,6700;2,81000;11,53;0;1859;2,5;1112;16.02.2021
2;7,5200;2,53000;0;0;1856;58,4;1113;16.02.2021
2;6,2500;2,05000;0;0;1729;124,9;1114;16.02.2021
2;6,2800;1,77000;0;0;1689;140,8;1115;16.02.2021
2;6,4600;2,37000;0;0;2107;233,5;1116;16.02.2021
2;6,4400;2,91000;0;0;2407;185,2;1117;16.02.2021
2;6,2400;2,05000;0;0;2482;170,7;1118;16.02.2021
2;6,0900;1,49000;0;0;2509;167,8;1119;16.02.2021
2;6,1000;1,49000;0;0;2498;160,6;1120;16.02.2021
2;8,5800;2,05000;0;0;2393;74,5;1121;16.02.2021
2;7,5500;2,32000;0;0;2509;0,3;1122;16.02.2021
2;6,6900;1,99000;0;0;2545;0;1123;16.02.2021
2;2,9800;1,41000;0;0;2641;0;1124;16.02.2021
2;2,6000;1,10000;0;0;2497;0;1125;16.02.2021
2;2,2600;0,55000;0;0;2502;0;1126;16.02.2021
2;1,8300;0,55000;0;0;2465;0;1127;16.02.2021
2;1,4400;0,27000;0;0;2433;0;1128;16.02.2021
2;1,3600;0,27000;0;0;2271;0;1129;17.02.2021
2;1,2100;0,27000;0;0;2021;0;1130;17.02.2021
2;1,1800;0,27000;0;0;1765;0;1131;17.02.2021
2;1,1600;0,02000;0;0;801;0;1132;17.02.2021
2;1,1800;0,27000;0;0;672;0;1133;17.02.2021
2;1,3700;0,55000;1,09;0;600;0;1134;17.02.2021
2;1,7700;1,10000;7,7;0;622;0;1135;17.02.2021
2;2,3000;1,64000;5,9;0;640;11,2;1136;17.02.2021
2;2,6100;1,64000;0;0;487;75,7;1137;17.02.2021
2;2,7000;1,37000;0;0;311;72,9;1138;17.02.2021
2;2,8000;1,14000;0;0;238;145,1;1139;17.02.2021
2;2,9600;1,37000;0;0;222;202,3;1140;17.02.2021
2;2,9500;1,64000;0;0;213;265,7;1141;17.02.2021
2;2,7800;1,64000;0;0;224;186,4;1142;17.02.2021
2;2,6400;1,37000;0;0;247;141,8;1143;17.02.2021
2;2,6500;1,06000;0;0;210;73,8;1144;17.02.2021
2;3,1500;2,47000;0;0;228;10,6;1145;17.02.2021
2;3,5600;1,92000;0;0;458;0,3;1146;17.02.2021
2;3,5700;1,10000;0;0;561;0;1147;17.02.2021
2;3,0300;1,10000;0;0;516;0;1148;17.02.2021
2;2,5000;0,55000;0;0;446;0;1149;17.02.2021
2;2,3400;0,55000;0;0;230;0;1150;17.02.2021
2;2,0800;0,55000;0;0;154;0;1151;17.02.2021
2;1,5600;0,27000;0;0;319;0;1152;17.02.2021
2;1,7200;0,27000;0;0;562;0;1153;18.02.2021
2;1,4100;0,27000;0;0;1346;0;1154;18.02.2021
2;1,2500;0,52000;1,09;0;1847;0;1155;18.02.2021
2;1,2000;0,27000;9,55;0;2031;0;1156;18.02.2021
2;1,1600;0,02000;9,84;0;1554;0;1157;18.02.2021
2;1,1600;0,52000;10,05;0;1595;0;1158;18.02.2021
2;1,2000;0,27000;10,05;0;1700;0;1159;18.02.2021
2;1,3200;0,55000;8,82;0;1908;10;1160;18.02.2021
2;1,8600;0,89000;0;0;1842;84,1;1161;18.02.2021
2;2,5700;1,64000;0;0;2085;162,4;1162;18.02.2021
2;3,0700;1,64000;0;0;2400;226,3;1163;18.02.2021
2;3,4700;2,19000;0;0;2707;271,1;1164;18.02.2021
2;3,5200;2,19000;0;0;2764;286,4;1165;18.02.2021
2;3,0500;1,92000;0;0;2740;272,4;1166;18.02.2021
2;2,5300;1,37000;0;0;2704;229,8;1167;18.02.2021
2;2,2600;1,10000;0;0;2607;165,9;1168;18.02.2021
2;2,1200;1,31000;0;0;1995;78,3;1169;18.02.2021
2;2,3900;1,40000;0;0;1444;0;1170;18.02.2021
2;2,8200;1,64000;0;0;1037;0;1171;18.02.2021
2;3,1000;1,10000;0;0;795;0;1172;18.02.2021
2;2,8700;1,10000;0;0;627;0;1173;18.02.2021
2;2,5200;0,55000;0;0;579;0;1174;18.02.2021
2;2,2300;0,55000;0;0;675;0;1175;18.02.2021
2;1,4400;0,27000;0;0;829;0;1176;18.02.2021
2;1,2300;0,27000;0;0;776;0;1177;19.02.2021
2;1,1800;0,27000;0;0;624;0;1178;19.02.2021
2;1,1600;0,55000;0;0;569;0;1179;19.02.2021
2;1,1700;0,55000;5,37;0;580;0;1180;19.02.2021
2;1,2800;1,10000;9,91;0;603;0;1181;19.02.2021
2;2,0600;1,64000;9,17;0;602;0;1182;19.02.2021
2;2,6100;2,81000;10,86;0;717;0;1183;19.02.2021
2;2,6700;2,81000;10,15;0;732;5,7;1184;19.02.2021
2;7,5200;2,53000;0;0;881;64,3;1185;19.02.2021
2;6,2500;2,05000;0;0;1131;136;1186;19.02.2021
2;6,2800;1,77000;0;0;1360;201,3;1187;19.02.2021
2;6,4600;2,37000;0;0;1541;219,6;1188;19.02.2021
2;6,4400;3,16000;0;0;1651;208,1;1189;19.02.2021
2;6,2400;2,05000;0;0;1735;201,1;1190;19.02.2021
2;6,0900;1,49000;0;0;1718;204,5;1191;19.02.2021
2;6,1000;1,24000;0;0;1305;141,9;1192;19.02.2021
2;6,4300;2,05000;0;0;1415;74,4;1193;19.02.2021
2;7,5500;2,57000;0;0;1675;0,3;1194;19.02.2021
2;6,6900;1,99000;0;0;2247;0;1195;19.02.2021
2;2,9800;1,41000;0;0;2686;0;1196;19.02.2021
2;2,6000;1,10000;0;0;2485;0;1197;19.02.2021
2;2,2600;0,55000;0;0;2647;0;1198;19.02.2021
2;1,8300;0,55000;0;0;2190;0;1199;19.02.2021
2;1,4400;0,27000;0;0;2034;0;1200;19.02.2021
2;1,2300;0,27000;0;0;1978;0;1201;20.02.2021
2;1,1800;0,27000;0;0;1904;0;1202;20.02.2021
2;1,1600;0,55000;0;0;2081;0;1203;20.02.2021
2;1,1700;0,55000;0;0;2086;0;1204;20.02.2021
2;1,2800;1,10000;0;0;1973;0;1205;20.02.2021
2;2,0600;1,64000;0;0;1696;0;1206;20.02.2021
2;2,6100;2,81000;4,53;0;1686;0;1207;20.02.2021
2;2,6700;2,81000;5,56;0;1636;13,2;1208;20.02.2021
2;7,5200;2,29000;0;0;1093;42,7;1209;20.02.2021
2;6,2500;2,05000;1,6;0;806;37,2;1210;20.02.2021
2;12,2600;1,77000;3,3;0;924;13,8;1211;20.02.2021
2;6,4600;2,37000;0;0;745;80;1212;20.02.2021
2;6,4400;2,91000;0;0;445;125,1;1213;20.02.2021
2;6,2400;2,05000;0;0;323;118,3;1214;20.02.2021
2;6,0900;1,49000;0;0;198;99,6;1215;20.02.2021
2;6,1000;1,49000;0;0;100;89,4;1216;20.02.2021
2;12,4000;2,05000;0;0;50;46,5;1217;20.02.2021
2;7,5500;2,32000;0;0;93;0,6;1218;20.02.2021
2;6,6900;1,99000;0;0;115;0;1219;20.02.2021
2;2,9800;1,41000;0;0;301;0;1220;20.02.2021
2;2,6000;1,10000;0;0;796;0;1221;20.02.2021
2;2,2600;0,55000;0;0;1228;0;1222;20.02.2021
2;1,8300;0,55000;0,86;0;1394;0;1223;20.02.2021
2;1,4400;0,27000;5,55;0;1324;0;1224;20.02.2021
2;1,2300;0,27000;5,68;0;1265;0;1225;21.02.2021
2;1,1800;0,27000;5,67;0;1184;0;1226;21.02.2021
2;1,1600;0,55000;5,63;0;953;0;1227;21.02.2021
2;1,1700;0,55000;5,58;0;721;0;1228;21.02.2021
2;1,2800;1,10000;5,92;0;739;0;1229;21.02.2021
2;2,0600;1,64000;5,13;0;1432;0;1230;21.02.2021
2;2,6100;3,06000;5,84;0;1948;0;1231;21.02.2021
2;2,6700;2,81000;4,71;0;2811;11,1;1232;21.02.2021
2;7,5200;2,53000;0;0;2900;34,6;1233;21.02.2021
2;6,2500;2,05000;0;0;2779;54,3;1234;21.02.2021
2;6,2800;1,77000;0;0;2855;92;1235;21.02.2021
2;6,4600;2,37000;0;0;2882;99,5;1236;21.02.2021
2;6,4400;2,91000;0;0;2890;188,7;1237;21.02.2021
2;6,2400;2,05000;0;0;2885;129,8;1238;21.02.2021
2;6,0900;1,49000;0;0;2896;79,9;1239;21.02.2021
2;6,1000;1,49000;0;0;2791;84,6;1240;21.02.2021
2;6,4300;2,05000;0;0;2281;70,6;1241;21.02.2021
2;7,5500;2,32000;0;0;1919;1,3;1242;21.02.2021
2;6,6900;1,99000;0;0;1780;0;1243;21.02.2021
2;2,9800;1,16000;0;0;1553;0;1244;21.02.2021
2;2,6000;1,10000;0;0;1159;0;1245;21.02.2021
2;2,2600;0,55000;0;0;803;0;1246;21.02.2021
2;1,8300;0,55000;0;0;580;0;1247;21.02.2021
2;1,4400;0,27000;0;0;422;0;1248;21.02.2021
2;1,2300;0,27000;0;0;323;0;1249;22.02.2021
2;1,1800;0,27000;0;0;212;0;1250;22.02.2021
2;1,1600;0,55000;0;0;173;0;1251;22.02.2021
2;1,1700;0,55000;0;0;239;0;1252;22.02.2021
2;1,2800;1,10000;0;0;217;0;1253;22.02.2021
2;2,0600;1,64000;0;0;208;0;1254;22.02.2021
2;2,6100;2,81000;0;0;335;0;1255;22.02.2021
2;2,6700;2,81000;0;0;754;16,2;1256;22.02.2021
2;7,5200;2,53000;0;0;581;65,5;1257;22.02.2021
2;6,2500;2,05000;0;0;477;113,4;1258;22.02.2021
2;6,2800;1,77000;0;0;546;164,1;1259;22.02.2021
2;6,4600;2,37000;0;0;584;199,5;1260;22.02.2021
2;6,4400;2,91000;0;0;684;206,5;1261;22.02.2021
2;6,2400;2,05000;0;0;962;188,2;1262;22.02.2021
2;6,0900;1,49000;0;0;1066;156;1263;22.02.2021
2;6,1000;1,49000;0;0;1229;108,5;1264;22.02.2021
2;6,4300;2,05000;0;0;1336;44,7;1265;22.02.2021
2;7,5500;2,32000;0;0;1514;0,3;1266;22.02.2021
2;6,6900;1,99000;0;0;1554;0;1267;22.02.2021
2;2,9800;1,41000;0;0;1323;0;1268;22.02.2021
2;2,6000;1,10000;0;0;1030;0;1269;22.02.2021
2;2,2600;0,55000;0;0;951;0;1270;22.02.2021
2;1,8300;0,55000;0;0;815;0;1271;22.02.2021
2;1,4400;0,27000;0;0;776;0;1272;22.02.2021
2;1,2300;0,27000;0;0;1213;0;1273;23.02.2021
2;1,1800;0,52000;0;0;1954;0;1274;23.02.2021
2;1,1600;0,55000;0;0;2019;0;1275;23.02.2021
2;1,1700;0,55000;0;0;2273;0;1276;23.02.2021
2;1,2800;1,10000;0;0;2407;0;1277;23.02.2021
2;2,0600;1,64000;0;0;2471;0;1278;23.02.2021
2;2,6100;2,81000;0;0;2586;0;1279;23.02.2021
2;2,6700;2,81000;0;0;2343;15,4;1280;23.02.2021
2;7,5200;2,53000;0;0;2205;57;1281;23.02.2021
2;8,4100;2,05000;0;0;2260;105,1;1282;23.02.2021
2;6,2800;1,77000;0;0;2103;141,6;1283;23.02.2021
2;6,4600;2,37000;0;0;1917;159,3;1284;23.02.2021
2;6,4400;2,91000;0;0;1683;168,5;1285;23.02.2021
2;6,2400;1,80000;0;0;1476;151,7;1286;23.02.2021
2;6,0900;1,74000;0;0;1722;121,9;1287;23.02.2021
2;8,2500;1,49000;0;0;2079;72,4;1288;23.02.2021
2;14,5500;2,05000;0;0;2117;28,7;1289;23.02.2021
2;7,5500;2,32000;0;0;2416;0,3;1290;23.02.2021
2;6,6900;1,99000;0;0;2446;0;1291;23.02.2021
2;2,9800;1,41000;0;0;2605;0;1292;23.02.2021
2;2,6000;1,10000;0;0;2700;0;1293;23.02.2021
2;2,2600;0,55000;0;0;2670;0;1294;23.02.2021
2;1,8300;0,55000;0;0;2524;0;1295;23.02.2021
2;1,4400;0,27000;0;0;2446;0;1296;23.02.2021
2;1,3600;0,27000;0;0;2396;0;1297;24.02.2021
2;1,2100;0,27000;0;0;2582;0;1298;24.02.2021
2;1,1800;0,27000;0;0;2777;0;1299;24.02.2021
2;1,1600;0,27000;0;0;2767;0;1300;24.02.2021
2;1,1800;0,27000;0;0;2788;0;1301;24.02.2021
2;1,3700;0,55000;0;0;2613;0;1302;24.02.2021
2;1,7700;1,10000;0;0;2628;0;1303;24.02.2021
2;2,3000;1,64000;0;0;2596;9,4;1304;24.02.2021
2;2,6100;1,64000;3,24;0;2366;32,9;1305;24.02.2021
2;2,7000;1,37000;2,46;0;2378;48,5;1306;24.02.2021
2;2,8000;0,83000;1,65;0;1942;58,1;1307;24.02.2021
2;2,9600;1,12000;1,36;0;1409;57,1;1308;24.02.2021
2;2,9500;1,64000;0,93;0;1154;62,3;1309;24.02.2021
2;2,7800;1,64000;0,95;0;920;60,8;1310;24.02.2021
2;2,6400;1,37000;1,47;0;809;50,2;1311;24.02.2021
2;2,6500;1,37000;2,47;0;664;30;1312;24.02.2021
2;3,1500;2,47000;3,24;0;378;8,5;1313;24.02.2021
2;3,5600;1,92000;3,53;0;258;0,3;1314;24.02.2021
2;3,5700;1,10000;3,27;0;266;0;1315;24.02.2021
2;3,0300;1,10000;3,8;0;675;0;1316;24.02.2021
2;2,5000;0,55000;4,59;0;1292;0;1317;24.02.2021
2;2,3400;0,55000;5,04;0;1548;0;1318;24.02.2021
2;2,0800;0,79000;5,69;0;1622;0;1319;24.02.2021
2;1,5600;0,27000;6,18;0;1716;0;1320;24.02.2021
2;1,7200;0,27000;6,26;0;1731;0;1321;25.02.2021
2;1,4100;0,02000;6,77;0;1528;0;1322;25.02.2021
2;1,2500;0,27000;7,24;0;1070;0;1323;25.02.2021
2;1,2000;0,27000;7,54;0;821;0;1324;25.02.2021
2;1,1600;0,27000;7,73;0;703;0;1325;25.02.2021
2;1,1600;0,27000;7,88;0;654;0;1326;25.02.2021
2;1,2000;0,27000;7,78;0;666;0;1327;25.02.2021
2;1,3200;0,55000;6,91;0;594;8,6;1328;25.02.2021
2;1,8600;0,83000;4,38;0;429;45,2;1329;25.02.2021
2;2,5700;1,64000;3,5;0;369;53,2;1330;25.02.2021
2;3,0700;1,64000;1,9;0;475;73,4;1331;25.02.2021
