Tue Nov  2 15:15:33 2021    output.dat

         383223021 function calls (361415256 primitive calls) in 312.193 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    16969    0.016    0.000    0.040    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\cbook\__init__.py:1325(_to_unmasked_float_array)
    16897    0.009    0.000    0.009    0.000 {method 'count' of 'str' objects}
    16776    0.004    0.000    0.004    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\_api\__init__.py:79(<genexpr>)
    16212    0.003    0.000    0.003    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\artist.py:1109(sticky_edges)
    16212    0.005    0.000    0.005    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axes\_base.py:769(<genexpr>)
    16212    0.004    0.000    0.004    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axes\_base.py:771(<genexpr>)
    16095    0.056    0.000    0.361    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:326(xmin)
    16095    0.038    0.000    0.299    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:336(xmax)
    16050    0.041    0.000    0.054    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\_api\__init__.py:64(check_isinstance)
 15876/84    0.058    0.000   18.208    0.217 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\artist.py:33(draw_wrapper)
    15792    0.009    0.000    0.029    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:2218(get_affine)
    15544    0.013    0.000    0.032    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\lib\function_base.py:244(iterable)
    15036    0.047    0.000    0.497    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:1447(transform)
    15036    0.020    0.000    0.335    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:2377(transform_affine)
    15036    0.015    0.000    0.049    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:2381(transform_non_affine)
    14952    0.046    0.000    0.046    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\cbook\__init__.py:1791(<dictcomp>)
    14952    0.004    0.000    0.004    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\cbook\__init__.py:1805(<listcomp>)
    14952    0.003    0.000    0.003    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\cbook\__init__.py:1810(<listcomp>)
    14952    0.103    0.000    0.175    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\cbook\__init__.py:1726(normalize_kwargs)
14952/14322    0.031    0.000    7.417    0.001 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\artist.py:1152(set)
    14868    0.025    0.000    0.095    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\markers.py:238(_recache)
    14799    0.011    0.000    0.017    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\dtypes\common.py:1420(is_extension_array_dtype)
    14448    0.015    0.000    0.037    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\scale.py:108(get_transform)
    14370    0.019    0.000    0.092    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:170(invalidate)
    13668    0.006    0.000    0.009    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\dtypes\common.py:154(<lambda>)
    13668    0.003    0.000    0.003    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\dtypes\common.py:149(classes_and_not_datetimelike)
    13608    0.006    0.000    0.008    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:2648(get_matrix)
    13524    0.003    0.000    0.003    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axis.py:573(formatter)
    13463    0.029    0.000    0.639    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\core\fromnumeric.py:51(_wrapfunc)
    12944    0.008    0.000    0.037    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\dtypes\base.py:263(is_dtype)
    12768    0.009    0.000    0.039    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axis.py:735(get_transform)
    12761    0.010    0.000    0.032    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\dtypes\common.py:673(is_integer_dtype)
    12741    0.144    0.000    1.350    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\text.py:287(_get_layout)
    12741    0.043    0.000    0.189    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\text.py:834(get_prop_tup)
    12728    0.003    0.000    0.003    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\core\multiarray.py:148(concatenate)
    12728    0.015    0.000    0.372    0.000 <__array_function__ internals>:2(concatenate)
12600/8232    0.012    0.000    0.036    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:2340(_invalidate_internal)
    12600    0.137    0.000    2.108    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\text.py:864(get_window_extent)
    12596    0.006    0.000    0.032    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\construction.py:369(extract_array)
    12474    0.004    0.000    0.004    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\cycler.py:227(<genexpr>)
    12096    0.009    0.000    0.033    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:2178(<lambda>)
    11975    0.008    0.000    0.043    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\dtypes\common.py:496(is_categorical_dtype)
    11928    0.005    0.000    0.010    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:222(<lambda>)
    11724    0.005    0.000    0.005    0.000 {built-in method builtins.vars}
    11424    0.005    0.000    0.005    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\artist.py:222(axes)
    11424    0.023    0.000    0.035    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\font_manager.py:849(set_size)
    10878    0.030    0.000    0.336    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\text.py:173(update)
    10752    0.011    0.000    0.045    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\artist.py:993(set_visible)
    10728    0.005    0.000    0.068    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\core\_methods.py:38(_amax)
    10728    0.008    0.000    0.076    0.000 {method 'max' of 'numpy.ndarray' objects}
    10710    0.018    0.000    0.018    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\cbook\__init__.py:170(__init__)
    10626    0.003    0.000    0.003    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\path.py:213(codes)
    10551    0.002    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\backend_bases.py:739(<lambda>)
    10500    0.020    0.000    0.092    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:2468(composite_transform_factory)
    10467    0.082    0.000    0.152    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:650(translated)
    10122    0.018    0.000    0.081    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:1089(get_points)
    10080    0.003    0.000    0.003    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\core\fromnumeric.py:2263(_any_dispatcher)
    10080    0.020    0.000    0.138    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\core\fromnumeric.py:2268(any)
    10080    0.016    0.000    0.185    0.000 <__array_function__ internals>:2(any)
    10080    0.053    0.000    0.053    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:2879(_interval_contains_close)
    10080    0.002    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axis.py:290(get_loc)
    10080    0.010    0.000    0.075    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axis.py:306(set_label1)
    10080    0.009    0.000    0.073    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axis.py:319(set_label2)
     9996    0.004    0.000    0.004    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\lib\stride_tricks.py:540(<genexpr>)
     9996    0.010    0.000    0.091    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:1315(__add__)
     9832    0.033    0.000    0.120    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\core\fromnumeric.py:38(_wrapit)
     9624    0.003    0.000    0.003    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\sre_parse.py:233(__next)
     9399    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
     9366    0.009    0.000    0.017    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\lines.py:66(_scale_dashes)
     9289    0.012    0.000    0.032    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:2562(get_matrix)
     9114    0.082    0.000    0.132    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\artist.py:99(__init__)
     9096    0.003    0.000    0.003    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\text.py:1268(get_usetex)
     9090    0.003    0.000    0.003    0.000 {method 'replace' of 'str' objects}
     9072    0.011    0.000    0.037    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\artist.py:713(set_figure)
     8823    0.002    0.000    0.004    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\dtypes\common.py:146(<lambda>)
     8823    0.002    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\dtypes\common.py:144(classes)
8745/8389    0.009    0.000    0.895    0.000 <frozen importlib._bootstrap>:1033(_handle_fromlist)
     8736    0.031    0.000    0.036    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\font_manager.py:813(set_weight)
     8610    0.009    0.000    0.013    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:374(width)
     8568    0.014    0.000    0.214    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\markers.py:220(__init__)
     8568    0.017    0.000    0.031    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\markers.py:267(_set_fillstyle)
     8568    0.035    0.000    0.170    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\markers.py:296(_set_marker)
     8568    0.062    0.000    0.258    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\font_manager.py:638(__init__)
     8568    0.008    0.000    0.017    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\font_manager.py:781(set_family)
     8568    0.015    0.000    0.027    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\font_manager.py:794(set_style)
     8568    0.011    0.000    0.022    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\font_manager.py:804(set_variant)
     8568    0.020    0.000    0.025    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\font_manager.py:831(set_stretch)
     8568    0.003    0.000    0.003    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\font_manager.py:874(set_file)
     8568    0.005    0.000    0.010    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\font_manager.py:902(set_math_fontfamily)
     8328    0.016    0.000    0.025    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\cbook\__init__.py:1312(is_math_text)
     8245    0.005    0.000    0.071    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\core\_methods.py:42(_amin)
     8245    0.010    0.000    0.081    0.000 {method 'min' of 'numpy.ndarray' objects}
     8190    0.002    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axis.py:360(<genexpr>)
8106/7938    0.025    0.000    0.158    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axes\_base.py:766(_unstale_viewLim)
     8093    0.002    0.000    0.105    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\reportlab\pdfbase\rl_codecs.py:999(encode)
     8093    0.102    0.000    0.102    0.000 {built-in method _codecs.charmap_encode}
     8076    0.005    0.000    0.014    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\backend_bases.py:953(set_foreground)
     8061    0.002    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\core\fromnumeric.py:193(_reshape_dispatcher)
     8061    0.014    0.000    0.117    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\core\fromnumeric.py:198(reshape)
     8061    0.013    0.000    0.142    0.000 <__array_function__ internals>:2(reshape)
     8061    0.022    0.000    0.274    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:829(from_extents)
     7902    0.003    0.000    0.003    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\artist.py:597(get_gid)
     7896    0.009    0.000    0.035    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\artist.py:377(set_transform)
7896/7728    0.008    0.000    0.162    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axes\_base.py:780(viewLim)
     7854    0.005    0.000    0.012    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\ticker.py:393(__call__)
     7854    0.003    0.000    0.007    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axis.py:1678(_format_with_dict)
     7728    0.022    0.000    0.059    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:2311(__init__)
     7686    0.002    0.000    0.002    0.000 {method 'copy' of 'list' objects}
     7670    0.003    0.000    0.004    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\sre_parse.py:164(__getitem__)
     7535    0.006    0.000    0.017    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\dtypes\common.py:1230(is_float_dtype)
     7242    0.002    0.000    0.004    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\sre_parse.py:254(get)
     7170    0.085    0.000    0.085    0.000 {method 'ravel' of 'numpy.ndarray' objects}
     7134    0.004    0.000    0.004    0.000 {pandas._libs.lib.is_list_like}
     7122    0.006    0.000    0.040    0.000 {method 'view' of 'numpy.ndarray' objects}
     7056    0.009    0.000    0.076    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\colors.py:137(is_color_like)
     7056    0.009    0.000    0.086    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\colors.py:150(_check_color_like)
     6913    0.006    0.000    0.006    0.000 {built-in method _thread.get_ident}
