Manufacturer,Model,Date,Type,Subtype,Group,Refrigerant,Mass of Refrigerant [kg],SPL indoor [dBA],SPL outdoor [dBA],PSB [W],Climate,P_el_h_ref [W],P_th_h_ref [W],COP_ref,P_el_c_ref [W],P_th_c_ref [W],p1_P_th [1/°C],p2_P_th [1/°C],p3_P_th [-],p4_P_th [1/°C],p1_P_el_h [1/°C],p2_P_el_h [1/°C],p3_P_el_h [-],p4_P_el_h [1/°C],p1_COP [-],p2_COP [-],p3_COP [-],p4_COP [-],MAPE_P_el,MAPE_COP,MAPE_P_th,p1_Pdc [1/°C],p2_Pdc [1/°C],p3_Pdc [-],p4_Pdc [1/°C],p1_P_el_c [1/°C],p2_P_el_c [1/°C],p3_P_el_c [-],p4_P_el_c [1/°C],p1_EER [-],p2_EER [-],p3_EER [-],p4_EER [-],MAPE_P_el_cooling,MAPE_EER,MAPE_Pdc
Ariston Thermo Group,AEROTOP SPLIT 09M-CR,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410a,4.3,43.0,62.0,18,average,3578,8300,2.32,,,-107.07808131020376,-0.005026211461621962,0.9611732748623628,107.04284191532369,232.9359417645723,0.01181365756117463,0.06513519743652846,-232.980694044716,35.40060965624689,-0.11509885280594424,8.38547855507983,-35.23423978490226,6.37261242106155,16.89190871766355,14.230244350604375,,,,,,,,,,,,,,,
Ariston Thermo Group,AEROTOP SPLIT 11M-CR,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410a,4.3,43.0,62.0,18,average,4401,10210,2.32,,,123.90970326947632,-0.003938371105025492,0.8907845791482775,-123.94724120945526,224.69357115432462,0.011165888039063376,0.0729205648243644,-224.74094691488528,-75.61440463819767,-0.10859867268513064,8.109454062543008,75.77865473572072,13.29340513842368,15.493546675073311,20.686408735024266,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch CS7000iAW 13 IRB,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410a,3.3,56.0,37.0,35,average,3953,8500,2.15,,,70.6067824083673,0.0007227078943310032,0.7559051273808649,-70.63279476679702,170.02606352891559,0.009571033550704943,0.08942589431632532,-170.0809627524279,-71.42896730405829,-0.10416549889529277,8.102841359789847,71.63406663866114,25.75404702118733,12.853383610318222,27.94872954311481,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch CS7000iAW 17 IRB,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410a,4.0,49.0,36.0,35,average,4072,9000,2.21,,,-36.00510279116065,-0.0028224454093770395,0.907405848636637,35.97158027179924,-24.35388865765848,0.007112335165546785,0.2131373488810911,24.29599275645473,202.8753718684188,-0.09578584273821536,7.755925961025728,-202.6752398837312,22.510624969116336,11.914609259105232,24.50378672218389,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch CS7000iAW 5 ORB,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.7,35.0,54.0,17,average,1651,3500,2.12,,,212.7515058426168,0.0022203901160709467,0.7137300722044151,-212.77621507627464,589.8045008816077,0.011997471363328878,0.011000725730362707,-589.8556042802328,212.87602789050786,-0.10953572530181097,8.290414196888669,-212.6671346450888,19.457923178419737,14.817029525889886,24.69534579339252,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch CS7000iAW 7 IRB,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410a,1.75,48.0,53.0,17,average,1802,4000,2.22,,,212.74501894978744,-0.005043843104617415,0.993881127138902,-212.78301872862804,30.956562256254678,0.005862426342780532,0.2690736321730594,-31.01696121650205,-35.89118627004114,-0.09836761646409016,7.858280121485943,36.095288240930884,26.595834332827245,12.993140924406,32.32240506686517,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch CS7000iAW 9 IRB,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410a,2.35,48.0,36.0,17,average,2287,5100,2.23,,,248.2805217148935,-0.007536501261097564,1.1144440773903979,-248.3197332699128,386.7576440110782,0.0038735970454925775,0.35860580638862805,-386.81963625679583,106.40676997595541,-0.10341585852719527,8.118659253405255,-106.18605260328378,28.324276253960512,14.659147348179918,34.09663106342264,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch CS7001iAW 13 ORB-S,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410a,3.3,41.0,55.0,23,average,3386,7720,2.28,,,70.60184129483936,-0.00686173098513952,1.1139260375398343,-70.6377345360469,-533.5427338242987,-0.0013669138941803027,0.5684645659208698,533.4703477900705,-246.91869641019127,-0.08652436911669728,7.135087097708098,247.0527501397026,25.356697989014435,10.61459151132516,25.313003362799808,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch CS7001iAW 13 ORB-T,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410a,3.3,41.0,53.0,23,average,4120,8940,2.17,,,90.5966882569812,0.0060855928897953215,0.55313428455234,-90.62090350616712,15.37429462477052,0.01380692906687621,0.016869835617413297,-15.41444602220902,-213.5969804424181,-0.10626065530293988,7.803392559352582,213.74499961418243,19.38387849613454,17.217659029116714,22.602670560264503,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch CS7001iAW 17 ORB-T,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410a,4.0,41.0,53.0,24,average,4227,9510,2.25,,,-13.522038793124453,-0.004489721893554998,0.9661912573803642,13.48397375130198,269.6229879507138,0.0032059166216143373,0.3662467594900369,-269.6892850438102,177.30005692003203,-0.08922514503673401,7.2923766191482065,-177.16441769959167,24.85293958805179,10.192608319517307,24.744834090618372,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch CS7400iAW 5 ORB,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410a,1.75,29.0,47.0,17,average,1863,3930,2.11,,,141.67657805355645,0.0015995080117830582,0.7010617425387626,-141.70711309258198,553.9556617548924,0.013020134466445057,-0.04068729107631042,-554.0055632594682,70.69090881604676,-0.11316235004843188,8.186355796224545,-70.57416594973553,20.522089428814933,11.052008691270595,22.081462166978728,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch CS7400iAW 7 ORB,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410a,2.35,29.0,50.0,17,average,2295,5210,2.27,,,212.7498814474532,0.003012216937429598,0.6486825968918514,-212.77786956035453,97.23703681439554,0.011742377979096582,0.02611086798565019,-97.28716286075287,252.815576521225,-0.10990231846541047,8.194095575776402,-252.68449180229115,21.553223678128155,12.408731639886124,21.452355109631974,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch Compress 3000 AWS-11 B,2017-09-26,Outdoor Air/Water,Regulated,1.0,R410a,2.3,35.0,67.0,11,average,3571,7500,2.1,,,168.49518068023866,-0.007219796177566089,1.2023007354948585,-168.51445317517437,155.9072293020062,0.006218223758812571,0.35737329302802484,-155.9543546400693,141.75769540469594,-0.06255526261305107,5.812240139498716,-141.6446675108777,18.33356288864616,7.876132816918719,22.92929719327979,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch Compress 3000 AWS-13 B,2017-09-26,Outdoor Air/Water,Regulated,1.0,R410a,2.3,35.0,67.0,11,average,3981,8400,2.11,,,-80.4206628747267,-0.007576862176635164,1.1692940471458946,80.39611351592399,-115.12010191313759,0.005204189488219123,0.3636261265448236,115.0670450509823,-213.0541529782305,-0.06036744256462,5.721263559402588,213.16918646590136,14.157113766048967,8.054731436455434,19.621705625222834,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch Compress 3000 AWS-15 B,2017-09-26,Outdoor Air/Water,Regulated,1.0,R410a,2.3,35.0,67.0,11,average,4408,9300,2.11,,,-142.61189168359238,-0.009444406314038666,1.2128967084597566,142.58122513548068,286.68680759502087,0.003437784285387744,0.4147643537556728,-286.7442391011291,32.92720109767445,-0.0601751199967623,5.71270294515723,-32.81196770536057,8.728873050147081,8.073845064082763,14.648463276538653,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch Compress 3000 AWS-2 B,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.0,36.0,64.0,11,average,1194,2400,2.01,,,226.07218502435487,-0.01784634912256365,1.5679893303637158,-226.10829814768508,157.89452188840824,0.005412065674674497,0.3393208475751693,-157.9440530988511,-222.49744241051258,-0.06809616558228783,6.074063649812048,222.60544009226442,15.171958133302743,8.333801295023175,18.707291393932696,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch Compress 3000 AWS-4 B,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.6,36.0,65.0,11,average,1733,3500,2.02,,,88.39420762155615,-0.010524735796398009,1.4491986457805155,-88.40795760142717,149.2624840983703,0.003454805560053127,0.5486525555321259,-149.301247308272,-0.5236530758234046,-0.05473942558681901,5.482940390943114,0.6468608939450672,11.612588729794753,8.596471567898334,18.71449628578123,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch Compress 3000 AWS-6 B,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.6,36.0,65.0,11,average,2200,4400,2.0,,,96.14486948789705,-0.009018925383464335,1.2640765701994687,-96.16745545785436,372.98641618306686,0.00503506351074685,0.3849462561019856,-373.03542940983596,-213.6043729566961,-0.05477686735657277,5.483285871208531,213.728564201977,15.896711986037776,8.458168137110528,21.300578752390408,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch Compress 3000 AWS-8 B,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.6,37.0,65.0,11,average,2512,5300,2.11,,,266.05275039303683,-0.009711282884147516,1.2243856318718531,-266.0834765737439,-26.523685030543426,0.0009952017342422974,0.5075204032828287,26.462202252551712,-213.60195187947204,-0.05059334128776695,5.362931183311249,213.7305133964929,6.652214414349213,8.859617084220773,12.605854566197749,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch Compress 6000 10 LW,2020-12-17,Brine/Water,On-Off,5.0,R410a,2.4,52.0,,6,average,3010,9300,3.09,,,0.0040812599948586645,-0.004081263986523135,1.196796416783614,-0.0015507704096632505,-0.0173928734034399,0.01739287340012351,0.1400607286890455,0.005889732988792115,0.10703018313504416,-0.1070301447308472,8.21818842746373,-0.03972206329787447,0.5286682624042334,2.6263231359949004,2.2905330116738583,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch Compress 6000 13 LW,2020-12-17,Brine/Water,On-Off,5.0,R410a,2.65,48.0,,6,average,3893,11600,2.98,,,0.005122613487947133,-0.005122605996346597,1.2514100397757302,-0.0018156986157542925,-0.017608655559375685,0.017608657034706977,0.1324728490833005,0.006127092219044703,0.1095347290904009,-0.10953472616172387,8.226849272894293,-0.04116944644275623,0.5444384311015238,2.7361601825593347,2.366876337495784,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch Compress 6000 17 LW,2020-12-17,Brine/Water,On-Off,5.0,R410a,2.8,47.0,,6,average,5216,15700,3.01,,,0.004449846361287191,-0.004449849624095257,1.2100068307033591,-0.0017393812130259677,-0.01577401781067769,0.015774016838772692,0.2214902485901573,0.005391413600825621,0.09255995248857417,-0.09255989820879844,7.434557697901496,-0.0343746354335586,0.4311812453997677,2.558812878734392,2.158679439895735,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch Compress 6000 6 LW,2020-12-17,Brine/Water,On-Off,5.0,R410a,1.55,46.0,,6,average,1860,5300,2.85,,,0.005730343252376712,-0.005730347512397096,1.2753916591784418,-0.0021874983795731194,-0.0162120962014105,0.01621209726687038,0.2007337456175147,0.005618166377418062,0.09641620267849244,-0.0964162041044058,7.4610884914744915,-0.036223278477785295,0.6384707541428659,2.660898081554375,2.19331024577388,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch Compress 6000 8 LW,2020-12-17,Brine/Water,On-Off,5.0,R410a,1.95,47.0,,6,average,2329,6800,2.92,,,0.006726585179751313,-0.00672658769754645,1.3234445629892593,-0.002188367459168893,-0.01706776663441773,0.017067766609430168,0.15065486235124484,0.006034484235513892,0.11175374365129907,-0.11175375673658693,8.284498075094612,-0.042275051637716464,0.5246296681609497,2.6746322315521187,2.750111695429833,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch Compress 7000 LW 22,2020-12-17,Brine/Water,Regulated,2.0,R410a,4.5,57.0,,25,average,5613,18580,3.31,,,0.0004914444304408696,-0.0004914444302707989,0.8117398459341323,-0.02000225930947204,-0.014714010978849413,0.014714010978849671,-0.02827431052928165,-0.034342336136944415,0.09422215059645099,-0.09422216630647903,8.134702373546281,-0.01416154254451334,30.844828889373325,2.9218185950715445,31.21960564242703,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch Compress 7000 LW 28,2020-12-17,Brine/Water,Regulated,2.0,R410a,5.0,57.0,,25,average,7097,24770,3.49,,,0.000869521222051075,-0.0008693753933385843,0.8148505873711008,-0.02129424850389429,-0.012789810359044545,0.012789803007723852,0.05671410183981546,-0.03724759095113464,0.08443420868059369,-0.0844342050197582,7.799036922941434,-0.007246036277762382,29.366223537761076,2.572223419410296,30.19185134846905,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch Compress 7000 LW 38,2020-12-17,Brine/Water,Regulated,2.0,R410a,6.3,55.0,,25,average,9451,31850,3.37,,,0.0010376969296830166,-0.0010376060978779793,0.8417138243445442,-0.020925725056358986,-0.012846285402433256,0.012846286785552342,0.05786963489472529,-0.036435041619677984,0.0810836169390101,-0.08108367707555532,7.616204062888763,-0.005772180956769178,29.77343679408023,2.566240921846274,29.725901715825128,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch Compress 7000 LW 48,2020-12-17,Brine/Water,Regulated,2.0,R410a,7.5,54.0,,25,average,11746,41580,3.54,,,-0.0009661417137974148,0.0009661417139786662,0.7353751669027335,-0.018786970853956912,-0.01206194005302397,0.012061934665568057,0.0991764058125827,-0.03636929452596616,0.06419195344379824,-0.06419312720041342,6.895433577116381,-1.2661305582861715e-05,29.67485378286396,2.0813624700984024,30.08206179641588,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch Compress 7000 LW 54,2020-12-17,Brine/Water,Regulated,2.0,R410a,9.5,67.0,,25,average,13806,47770,3.46,,,-0.00019030553804946784,0.00019002602046054842,0.7658249502207641,-0.02057770073286358,-0.012845592242903093,0.012845585834911943,0.04994606938038892,-0.03788269915653044,0.08033654122395466,-0.0803366257403977,7.579060323738,-0.003925363262655882,29.30937087287065,3.0514382208432744,30.14370743806783,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch Compress 7000 LW 64,2020-12-17,Brine/Water,Regulated,2.0,R410a,9.3,67.0,,25,average,16586,55730,3.36,,,-0.00013169431235249274,0.00013133810045621498,0.7689305363186109,-0.02063695954153677,-0.012926413024999172,0.01292640971598876,0.04502571407771323,-0.03785132023800055,0.07837072425222119,-0.07837073376285683,7.393485446408594,-0.0034261338727797604,29.45790854886687,2.8343447836214524,30.17519727722032,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch Compress 7000 LW 72,2020-12-17,Brine/Water,Regulated,2.0,R410a,10.6,67.0,,25,average,19208,62810,3.27,,,-0.00011167795286094741,0.00011138154685160742,0.7712477828612652,-0.02058383261011687,-0.013726245962797182,0.013726253042973422,0.00574408492031765,-0.0366740880483794,0.07929119864850573,-0.07929119560971645,7.4056160969340015,-0.0035660712484338274,30.420570852699896,2.362452925383796,30.51457917412836,,,,,,,,,,,,,,,
Bosch Thermotechnik,Bosch Compress 7000 LW 80,2020-12-17,Brine/Water,Regulated,2.0,R410a,10.8,67.0,,25,average,20846,69000,3.31,,,0.00034309809998467377,-0.0003430980986819447,0.7932665376189018,-0.02107289976354644,-0.012456426043956472,0.012456426581032177,0.06404727757877578,-0.038535681364726376,0.07568181101579363,-0.07568183506325123,7.245369796639679,-0.0010876298820635985,29.44021780142932,2.5504269720745683,29.86130901784907,,,,,,,,,,,,,,,
Bosch Thermotechnik,CS7800iLW 12 (+F),2020-12-08,Brine/Water,Regulated,2.0,R410a,2.0,,,14,average,3485,10140,2.91,,,0.006537426588244237,-0.0065374045835802684,0.9972222804335944,-0.04281177653019783,-0.011805171727191852,0.011805172505005936,0.0506243622833546,-0.043902847704330165,0.10518488047469847,-0.10518490582110168,8.524337222819728,0.0300411221296616,9.763807970044004,4.470268923924715,10.986384395894252,,,,,,,,,,,,,,,
Bosch Thermotechnik,CS7800iLW 16 (+F),2020-12-08,Brine/Water,Regulated,2.0,R410a,2.3,,,10,average,4543,12810,2.82,,,0.004990147444338925,-0.004990157785011007,0.9414336364145656,-0.04095305060991773,-0.01089871495887476,0.010898706042942729,0.08585042904290152,-0.045782528646253005,0.09235877732489536,-0.09235877236313013,7.862191333246673,0.038611846930112124,9.67885748573562,4.6253834368737134,10.567963587153928,,,,,,,,,,,,,,,
Bosch Thermotechnik,CS7800iLW 6 (+F),2020-12-08,Brine/Water,Regulated,2.0,R410a,1.35,,,11,average,1538,4630,3.01,,,0.006462932936400111,-0.006462977896228758,1.0029637180831503,-0.040348570493448914,-0.013520725560056178,0.013520724404961859,0.008476557521448104,-0.03824851068804279,0.12477283543151173,-0.12477282062265695,9.19315876093505,-0.01938373126726384,15.940436049164846,5.016064052585029,18.041354120519927,,,,,,,,,,,,,,,
Bosch Thermotechnik,CS7800iLW 8 (+F),2020-12-08,Brine/Water,Regulated,2.0,R410a,1.35,,,11,average,1986,5860,2.95,,,0.008597901631925454,-0.00859789480758906,1.107058687974087,-0.04816799103948908,-0.008973068983935859,0.008973067912391395,0.19817425637106995,-0.04647848326965038,0.10546795768830404,-0.10546798207569992,8.419457393473552,0.019929857877743668,6.669726628077713,4.666451251253231,10.017440712412446,,,,,,,,,,,,,,,
Bosch Thermotechnik,Compress7000iLW12M,2020-12-17,Brine/Water,Regulated,2.0,R410a,2.39,49.0,,18,average,2971,9270,3.12,,,0.0018564469291405489,-0.0018564980965031688,0.7868354528904248,-0.04037231282716181,-0.011461219366115034,0.011461218973655662,0.08392860017008366,-0.04320060693595519,0.09200350673239042,-0.09200361750873152,7.925383803580448,0.027425886762973903,9.604418319198674,5.163636266508674,12.819291635122598,,,,,,,,,,,,,,,
Clivet ,WSAN-YMi 101,2021-12-18,Outdoor Air/Water,Regulated,1.0,R32,5.0,,73.0,18,average,11391,19820,1.74,,,212.7426625011305,-0.00013448802719681152,0.701522676427021,-212.78533365664106,5.570203166302264,0.016081096589704462,-0.20723339210372868,-5.61758187461259,88.46690752373905,-0.09723546493445273,7.3209018004533695,-88.33145969305131,53.09611375594848,10.156063503846374,58.362993958242356,,,,,,,,,,,,,,,
Clivet ,WSAN-YMi 121,2021-12-18,Outdoor Air/Water,Regulated,1.0,R32,5.0,,75.0,18,average,12213,20640,1.69,,,141.67385224084023,-0.0017361668384432525,0.8087676930681091,-141.71932424765424,-71.55781090450988,0.014446554990218857,-0.10890215826356664,71.5092294583327,-213.5956018284248,-0.10133724917889753,7.449867822968121,213.74484471362229,59.24632660036136,12.547225843601074,66.29817701646293,,,,,,,,,,,,,,,
Clivet ,WSAN-YMi 141,2021-12-18,Outdoor Air/Water,Regulated,1.0,R32,5.0,,77.0,18,average,12337,20110,1.63,,,-18.237882052245467,-0.002033591165509739,0.8777615708071522,18.1935046933828,212.77029572215042,0.014599598978789706,-0.0688366736074032,-212.81179385765475,212.8565027696819,-0.09518088701341199,7.184974043772763,-212.68239678054317,49.72106548203361,12.92232427838891,54.99270462836685,,,,,,,,,,,,,,,
Clivet ,WSAN-YMi 91,2021-12-18,Outdoor Air/Water,Regulated,1.0,R32,5.0,,71.0,18,average,9076,15610,1.72,,,283.8151669286744,-0.0010495605626833343,0.7513778548186097,-283.85705135371336,70.61060522714766,0.017034218168679196,-0.2463343436074228,-70.65649249289505,-142.54590560624115,-0.10284187604652524,7.524154671468617,142.66691486806337,34.748839953521475,8.848989433221249,39.84875666379031,,,,,,,,,,,,,,,
DAIKIN Europe ,EBLA09D(3)W1,2020-10-27,Outdoor Air/Water,Regulated,1.0,R32,3.8,,62.0,23,average,4067,8500,2.09,2805.970149253731,9400.0,177.21621697257848,-0.002600647800217963,0.8678971729748328,-177.2394859618571,241.20108088948868,0.014210652563377352,-0.08483258393407875,-241.24596605823638,186.21204240371742,-0.11232257679434934,8.236830489230911,-186.0429686909224,11.371910239912276,14.788349335727318,18.293033469952388,70.63209801973382,-0.005918151049420757,-0.2464888440733139,-70.59551613327353,70.64845938374046,-0.009263402158320132,-1.420625442985968,-70.57902652507201,-40.57505662755968,0.05948641824304066,13.642784430328662,40.27254064403357,5.779162942710537,3.871808905643944,7.4119756562635715
DAIKIN Europe ,EDLA11D(3)W1,2020-10-27,Outdoor Air/Water,Regulated,1.0,R32,3.8,,62.0,23,average,4895,9300,1.9,3558.282208588957,11600.0,177.21542411520988,-0.000945783300222414,0.7794424792687207,-177.2402767667426,269.63410554650727,0.016717758413624634,-0.21575788084366027,-269.6779631557086,177.31896727817525,-0.11183970500079216,8.128517776060239,-177.14833225139225,9.697162732973014,14.110600834029755,16.71000782784477,70.63507527586216,-0.004898214337223606,-0.4479625993770495,-70.59253887714516,66.23948367001272,-0.009000976011739641,-1.5123503487861705,-66.16749978894714,-88.41501570907673,0.06003628173949401,14.366131780913264,88.08978352344629,9.326897777436988,3.9875246332202434,10.251411576365165
